"","grp","subj","sent","seg","item","acc","rt","segtype","contr"
"457","EC",24013,"SO","c",12,1,"156","other","SOSS"
"458","EC",24013,"SO","d",12,1,"299","other","SOSS"
"459","EC",24013,"SO","c",13,1,"453","other","SOSS"
"460","EC",24013,"SO","d",13,1,"685","other","SOSS"
"461","EC",24013,"SO","c",14,0,"789","other","SOSS"
"462","EC",24013,"SO","d",14,0,"301","other","SOSS"
"463","EC",24013,"SO","c",15,1,"147","other","SOSS"
"464","EC",24013,"SO","d",15,1,"255","other","SOSS"
"465","EC",24013,"SO","c",16,1,"583","other","SOSS"
"466","EC",24013,"SO","d",16,1,"280","other","SOSS"
"467","EC",24013,"SO","c",17,1,"193","other","SOSS"
"468","EC",24013,"SO","d",17,1,"914","other","SOSS"
"469","EC",24013,"SO","c",18,1,"357","other","SOSS"
"470","EC",24013,"SO","d",18,1,"319","other","SOSS"
"471","EC",24013,"SO","c",19,1,"340","other","SOSS"
"472","EC",24013,"SO","d",19,1,"3533","other","SOSS"
"473","EC",24013,"SO","c",20,1,"157","other","SOSS"
"474","EC",24013,"SO","d",20,1,"787","other","SOSS"
"475","EC",24013,"SS","c",11,1,"294","other","SOSS"
"476","EC",24013,"SS","d",11,1,"929","other","SOSS"
"477","EC",24013,"SS","c",12,1,"134","other","SOSS"
"478","EC",24013,"SS","d",12,1,"297","other","SOSS"
"479","EC",24013,"SS","c",13,1,"425","other","SOSS"
"480","EC",24013,"SS","d",13,1,"515","other","SOSS"
"481","EC",24013,"SS","c",14,1,"230","other","SOSS"
"482","EC",24013,"SS","d",14,1,"173","other","SOSS"
"483","EC",24013,"SS","c",15,1,"203","other","SOSS"
"484","EC",24013,"SS","d",15,1,"299","other","SOSS"
"485","EC",24013,"SS","c",16,1,"419","other","SOSS"
"486","EC",24013,"SS","d",16,1,"417","other","SOSS"
"487","EC",24013,"SS","c",17,1,"153","other","SOSS"
"488","EC",24013,"SS","d",17,1,"201","other","SOSS"
"489","EC",24013,"SS","c",18,1,"67","other","SOSS"
"490","EC",24013,"SS","d",18,1,"309","other","SOSS"
"491","EC",24013,"SS","c",19,1,"215","other","SOSS"
"492","EC",24013,"SS","d",19,1,"414","other","SOSS"
"493","EC",24013,"SS","c",20,1,"231","other","SOSS"
"494","EC",24013,"SS","d",20,1,"507","other","SOSS"
"495","EC",24014,"SO","c",11,1,"1711","other","SOSS"
"496","EC",24014,"SO","d",11,1,"1981","other","SOSS"
"497","EC",24014,"SO","c",13,0,"2436","other","SOSS"
"498","EC",24014,"SO","d",13,0,"45","other","SOSS"
"499","EC",24014,"SO","c",14,1,"564","other","SOSS"
"500","EC",24014,"SO","d",14,1,"492","other","SOSS"
"501","EC",24014,"SO","c",15,1,"730","other","SOSS"
"502","EC",24014,"SO","d",15,1,"1359","other","SOSS"
"503","EC",24014,"SO","c",18,1,"492","other","SOSS"
"504","EC",24014,"SO","d",18,1,"799","other","SOSS"
"505","EC",24014,"SO","c",19,1,"1421","other","SOSS"
"506","EC",24014,"SO","d",19,1,"2910","other","SOSS"
"507","EC",24014,"SO","c",20,1,"548","other","SOSS"
"508","EC",24014,"SO","d",20,1,"274","other","SOSS"
"509","EC",24014,"SS","c",11,1,"1510","other","SOSS"
"510","EC",24014,"SS","d",11,1,"985","other","SOSS"
"511","EC",24014,"SS","c",13,0,"1081","other","SOSS"
"512","EC",24014,"SS","d",13,0,"370","other","SOSS"
"513","EC",24014,"SS","c",14,1,"671","other","SOSS"
"514","EC",24014,"SS","d",14,1,"1132","other","SOSS"
"515","EC",24014,"SS","c",15,1,"674","other","SOSS"
"516","EC",24014,"SS","d",15,1,"794","other","SOSS"
"517","EC",24014,"SS","c",17,1,"736","other","SOSS"
"518","EC",24014,"SS","d",17,1,"856","other","SOSS"
"519","EC",24014,"SS","c",20,0,"607","other","SOSS"
"520","EC",24014,"SS","d",20,0,"1466","other","SOSS"
"521","EC",24015,"SO","c",11,1,"2055","other","SOSS"
"522","EC",24015,"SO","d",11,1,"1022","other","SOSS"
"523","EC",24015,"SO","c",12,1,"1156","other","SOSS"
"524","EC",24015,"SO","d",12,1,"2298","other","SOSS"
"525","EC",24015,"SO","c",13,0,"1508","other","SOSS"
"526","EC",24015,"SO","d",13,0,"2164","other","SOSS"
"527","EC",24015,"SO","c",14,0,"469","other","SOSS"
"528","EC",24015,"SO","d",14,0,"1413","other","SOSS"
"529","EC",24015,"SO","c",15,1,"2499","other","SOSS"
"530","EC",24015,"SO","d",15,1,"1783","other","SOSS"
"531","EC",24015,"SO","c",16,1,"727","other","SOSS"
"532","EC",24015,"SO","d",16,1,"449","other","SOSS"
"533","EC",24015,"SO","c",17,1,"2072","other","SOSS"
"534","EC",24015,"SO","d",17,1,"4433","other","SOSS"
"535","EC",24015,"SO","c",18,1,"477","other","SOSS"
"536","EC",24015,"SO","d",18,1,"567","other","SOSS"
"537","EC",24015,"SO","c",19,1,"1428","other","SOSS"
"538","EC",24015,"SO","d",19,1,"2604","other","SOSS"
"539","EC",24015,"SO","c",20,0,"453","other","SOSS"
"540","EC",24015,"SO","d",20,0,"498","other","SOSS"
"541","EC",24015,"SS","c",11,1,"188","other","SOSS"
"542","EC",24015,"SS","d",11,1,"1841","other","SOSS"
"543","EC",24015,"SS","c",12,1,"21","other","SOSS"
"544","EC",24015,"SS","d",12,1,"305","other","SOSS"
"545","EC",24015,"SS","c",13,1,"1065","other","SOSS"
"546","EC",24015,"SS","d",13,1,"955","other","SOSS"
"547","EC",24015,"SS","c",14,0,"7","other","SOSS"
"548","EC",24015,"SS","d",14,0,"877","other","SOSS"
"549","EC",24015,"SS","c",15,1,"1002","other","SOSS"
"550","EC",24015,"SS","d",15,1,"1203","other","SOSS"
"551","EC",24015,"SS","c",16,1,"83","other","SOSS"
"552","EC",24015,"SS","d",16,1,"312","other","SOSS"
"553","EC",24015,"SS","c",17,1,"977","other","SOSS"
"554","EC",24015,"SS","d",17,1,"1640","other","SOSS"
"555","EC",24015,"SS","c",18,1,"83","other","SOSS"
"556","EC",24015,"SS","d",18,1,"308","other","SOSS"
"557","EC",24015,"SS","c",19,1,"15","other","SOSS"
"558","EC",24015,"SS","d",19,1,"717","other","SOSS"
"559","EC",24015,"SS","c",20,1,"79","other","SOSS"
"560","EC",24015,"SS","d",20,1,"11","other","SOSS"
"561","EC",24016,"SO","c",11,1,"558","other","SOSS"
"562","EC",24016,"SO","d",11,1,"389","other","SOSS"
"563","EC",24016,"SO","c",12,1,"101","other","SOSS"
"564","EC",24016,"SO","d",12,1,"1308","other","SOSS"
"565","EC",24016,"SO","c",13,1,"364","other","SOSS"
"566","EC",24016,"SO","d",13,1,"381","other","SOSS"
"567","EC",24016,"SO","c",15,1,"522","other","SOSS"
"568","EC",24016,"SO","d",15,1,"447","other","SOSS"
"569","EC",24016,"SO","c",16,1,"118","other","SOSS"
"570","EC",24016,"SO","d",16,1,"177","other","SOSS"
"571","EC",24016,"SO","c",17,1,"481","other","SOSS"
"572","EC",24016,"SO","d",17,1,"353","other","SOSS"
"573","EC",24016,"SO","c",18,1,"261","other","SOSS"
"574","EC",24016,"SO","d",18,1,"288","other","SOSS"
"575","EC",24016,"SO","c",19,1,"381","other","SOSS"
"576","EC",24016,"SO","d",19,1,"461","other","SOSS"
"577","EC",24016,"SO","c",20,0,"253","other","SOSS"
"578","EC",24016,"SO","d",20,0,"107","other","SOSS"
"579","EC",24016,"SS","c",11,1,"149","other","SOSS"
"580","EC",24016,"SS","d",11,1,"249","other","SOSS"
"581","EC",24016,"SS","c",12,1,"148","other","SOSS"
"582","EC",24016,"SS","d",12,1,"121","other","SOSS"
"583","EC",24016,"SS","c",13,1,"473","other","SOSS"
"584","EC",24016,"SS","d",13,1,"92","other","SOSS"
"585","EC",24016,"SS","c",14,1,"294","other","SOSS"
"586","EC",24016,"SS","d",14,1,"69","other","SOSS"
"587","EC",24016,"SS","c",15,1,"235","other","SOSS"
"588","EC",24016,"SS","d",15,1,"67","other","SOSS"
"589","EC",24016,"SS","c",16,1,"10","other","SOSS"
"590","EC",24016,"SS","d",16,1,"153","other","SOSS"
"591","EC",24016,"SS","c",17,1,"297","other","SOSS"
"592","EC",24016,"SS","d",17,1,"497","other","SOSS"
"593","EC",24016,"SS","c",18,1,"195","other","SOSS"
"594","EC",24016,"SS","d",18,1,"116","other","SOSS"
"595","EC",24016,"SS","c",19,1,"199","other","SOSS"
"596","EC",24016,"SS","d",19,1,"285","other","SOSS"
"597","EC",24016,"SS","c",20,1,"96","other","SOSS"
"598","EC",24016,"SS","d",20,1,"171","other","SOSS"
"599","EC",24017,"SO","c",11,1,"1350","other","SOSS"
"600","EC",24017,"SO","d",11,1,"989","other","SOSS"
"601","EC",24017,"SO","c",12,1,"253","other","SOSS"
"602","EC",24017,"SO","d",12,1,"219","other","SOSS"
"603","EC",24017,"SO","c",13,1,"948","other","SOSS"
"604","EC",24017,"SO","d",13,1,"3220","other","SOSS"
"605","EC",24017,"SO","c",14,1,"437","other","SOSS"
"606","EC",24017,"SO","d",14,1,"909","other","SOSS"
"607","EC",24017,"SO","c",15,1,"866","other","SOSS"
"608","EC",24017,"SO","d",15,1,"511","other","SOSS"
"609","EC",24017,"SO","c",16,1,"519","other","SOSS"
"610","EC",24017,"SO","d",16,1,"729","other","SOSS"
"611","EC",24017,"SO","c",17,1,"1400","other","SOSS"
"612","EC",24017,"SO","d",17,1,"536","other","SOSS"
"613","EC",24017,"SO","c",18,1,"1029","other","SOSS"
"614","EC",24017,"SO","d",18,1,"1382","other","SOSS"
"615","EC",24017,"SO","c",19,1,"1452","other","SOSS"
"616","EC",24017,"SO","d",19,1,"2371","other","SOSS"
"617","EC",24017,"SO","c",20,0,"1069","other","SOSS"
"618","EC",24017,"SO","d",20,0,"811","other","SOSS"
"619","EC",24017,"SS","c",11,1,"291","other","SOSS"
"620","EC",24017,"SS","d",11,1,"703","other","SOSS"
"621","EC",24017,"SS","c",12,1,"717","other","SOSS"
"622","EC",24017,"SS","d",12,1,"1041","other","SOSS"
"623","EC",24017,"SS","c",13,1,"1407","other","SOSS"
"624","EC",24017,"SS","d",13,1,"698","other","SOSS"
"625","EC",24017,"SS","c",14,1,"526","other","SOSS"
"626","EC",24017,"SS","d",14,1,"596","other","SOSS"
"627","EC",24017,"SS","c",15,1,"978","other","SOSS"
"628","EC",24017,"SS","d",15,1,"417","other","SOSS"
"629","EC",24017,"SS","c",17,1,"1327","other","SOSS"
"630","EC",24017,"SS","d",17,1,"600","other","SOSS"
"631","EC",24017,"SS","c",18,1,"1059","other","SOSS"
"632","EC",24017,"SS","d",18,1,"1645","other","SOSS"
"633","EC",24017,"SS","c",19,1,"1213","other","SOSS"
"634","EC",24017,"SS","d",19,1,"1083","other","SOSS"
"635","EC",24017,"SS","c",20,1,"407","other","SOSS"
"636","EC",24017,"SS","d",20,1,"610","other","SOSS"
"637","EC",24018,"SO","c",11,1,"823","other","SOSS"
"638","EC",24018,"SO","d",11,1,"966","other","SOSS"
"639","EC",24018,"SO","c",12,1,"141","other","SOSS"
"640","EC",24018,"SO","d",12,1,"427","other","SOSS"
"641","EC",24018,"SO","c",13,1,"1117","other","SOSS"
"642","EC",24018,"SO","d",13,1,"1677","other","SOSS"
"643","EC",24018,"SO","c",14,1,"1077","other","SOSS"
"644","EC",24018,"SO","d",14,1,"348","other","SOSS"
"645","EC",24018,"SO","c",15,1,"571","other","SOSS"
"646","EC",24018,"SO","d",15,1,"1095","other","SOSS"
"647","EC",24018,"SO","c",16,1,"254","other","SOSS"
"648","EC",24018,"SO","d",16,1,"297","other","SOSS"
"649","EC",24018,"SO","c",17,1,"1009","other","SOSS"
"650","EC",24018,"SO","d",17,1,"1600","other","SOSS"
"651","EC",24018,"SO","c",18,1,"205","other","SOSS"
"652","EC",24018,"SO","d",18,1,"455","other","SOSS"
"653","EC",24018,"SO","c",19,1,"925","other","SOSS"
"654","EC",24018,"SO","d",19,1,"1508","other","SOSS"
"655","EC",24018,"SO","c",20,1,"221","other","SOSS"
"656","EC",24018,"SO","d",20,1,"171","other","SOSS"
"657","EC",24018,"SS","c",11,1,"405","other","SOSS"
"658","EC",24018,"SS","d",11,1,"648","other","SOSS"
"659","EC",24018,"SS","c",12,1,"237","other","SOSS"
"660","EC",24018,"SS","d",12,1,"224","other","SOSS"
"661","EC",24018,"SS","c",13,1,"913","other","SOSS"
"662","EC",24018,"SS","d",13,1,"1195","other","SOSS"
"663","EC",24018,"SS","c",14,1,"447","other","SOSS"
"664","EC",24018,"SS","d",14,1,"852","other","SOSS"
"665","EC",24018,"SS","c",15,1,"426","other","SOSS"
"666","EC",24018,"SS","d",15,1,"243","other","SOSS"
"667","EC",24018,"SS","c",16,1,"179","other","SOSS"
"668","EC",24018,"SS","d",16,1,"241","other","SOSS"
"669","EC",24018,"SS","c",17,1,"793","other","SOSS"
"670","EC",24018,"SS","d",17,1,"816","other","SOSS"
"671","EC",24018,"SS","c",18,1,"586","other","SOSS"
"672","EC",24018,"SS","d",18,1,"636","other","SOSS"
"673","EC",24018,"SS","c",19,1,"519","other","SOSS"
"674","EC",24018,"SS","d",19,1,"629","other","SOSS"
"675","EC",24018,"SS","c",20,1,"599","other","SOSS"
"676","EC",24018,"SS","d",20,1,"475","other","SOSS"
"677","EC",24019,"SO","c",11,1,"415","other","SOSS"
"678","EC",24019,"SO","d",11,1,"244","other","SOSS"
"679","EC",24019,"SO","c",12,1,"301","other","SOSS"
"680","EC",24019,"SO","d",12,1,"402","other","SOSS"
"681","EC",24019,"SO","c",13,1,"220","other","SOSS"
"682","EC",24019,"SO","d",13,1,"668","other","SOSS"
"683","EC",24019,"SO","c",14,1,"252","other","SOSS"
"684","EC",24019,"SO","d",14,1,"309","other","SOSS"
"685","EC",24019,"SO","c",15,1,"451","other","SOSS"
"686","EC",24019,"SO","d",15,1,"558","other","SOSS"
"687","EC",24019,"SO","c",16,1,"214","other","SOSS"
"688","EC",24019,"SO","d",16,1,"672","other","SOSS"
"689","EC",24019,"SO","c",17,1,"392","other","SOSS"
"690","EC",24019,"SO","d",17,1,"864","other","SOSS"
"691","EC",24019,"SO","c",18,1,"603","other","SOSS"
"692","EC",24019,"SO","d",18,1,"670","other","SOSS"
"693","EC",24019,"SO","c",20,1,"588","other","SOSS"
"694","EC",24019,"SO","d",20,1,"851","other","SOSS"
"695","EC",24019,"SS","c",11,1,"317","other","SOSS"
"696","EC",24019,"SS","d",11,1,"193","other","SOSS"
"697","EC",24019,"SS","c",12,1,"292","other","SOSS"
"698","EC",24019,"SS","d",12,1,"240","other","SOSS"
"699","EC",24019,"SS","c",13,1,"480","other","SOSS"
"700","EC",24019,"SS","d",13,1,"682","other","SOSS"
"701","EC",24019,"SS","c",14,1,"479","other","SOSS"
"702","EC",24019,"SS","d",14,1,"203","other","SOSS"
"703","EC",24019,"SS","c",15,1,"243","other","SOSS"
"704","EC",24019,"SS","d",15,1,"235","other","SOSS"
"705","EC",24019,"SS","c",16,1,"466","other","SOSS"
"706","EC",24019,"SS","d",16,1,"296","other","SOSS"
"707","EC",24019,"SS","c",17,1,"465","other","SOSS"
"708","EC",24019,"SS","d",17,1,"568","other","SOSS"
"709","EC",24019,"SS","c",18,1,"762","other","SOSS"
"710","EC",24019,"SS","d",18,1,"420","other","SOSS"
"711","EC",24019,"SS","c",19,1,"310","other","SOSS"
"712","EC",24019,"SS","d",19,1,"269","other","SOSS"
"713","EC",24019,"SS","c",20,1,"293","other","SOSS"
"714","EC",24019,"SS","d",20,1,"378","other","SOSS"
"715","EC",24020,"SO","c",11,1,"1150","other","SOSS"
"716","EC",24020,"SO","d",11,1,"1324","other","SOSS"
"717","EC",24020,"SO","c",12,1,"677","other","SOSS"
"718","EC",24020,"SO","d",12,1,"907","other","SOSS"
"719","EC",24020,"SO","c",13,1,"1828","other","SOSS"
"720","EC",24020,"SO","d",13,1,"1412","other","SOSS"
"721","EC",24020,"SO","c",14,1,"869","other","SOSS"
"722","EC",24020,"SO","d",14,1,"1636","other","SOSS"
"723","EC",24020,"SO","c",15,1,"1051","other","SOSS"
"724","EC",24020,"SO","d",15,1,"887","other","SOSS"
"725","EC",24020,"SO","c",16,1,"654","other","SOSS"
"726","EC",24020,"SO","d",16,1,"777","other","SOSS"
"727","EC",24020,"SO","c",17,1,"897","other","SOSS"
"728","EC",24020,"SO","d",17,1,"1048","other","SOSS"
"729","EC",24020,"SO","c",18,1,"1149","other","SOSS"
"730","EC",24020,"SO","d",18,1,"984","other","SOSS"
"731","EC",24020,"SO","c",19,1,"1221","other","SOSS"
"732","EC",24020,"SO","d",19,1,"1157","other","SOSS"
"733","EC",24020,"SO","c",20,1,"1541","other","SOSS"
"734","EC",24020,"SO","d",20,1,"1595","other","SOSS"
"735","EC",24020,"SS","c",11,1,"2335","other","SOSS"
"736","EC",24020,"SS","d",11,1,"2553","other","SOSS"
"737","EC",24020,"SS","c",12,1,"1358","other","SOSS"
"738","EC",24020,"SS","d",12,1,"1809","other","SOSS"
"739","EC",24020,"SS","c",13,0,"1145","other","SOSS"
"740","EC",24020,"SS","d",13,0,"1107","other","SOSS"
"741","EC",24020,"SS","c",14,1,"1286","other","SOSS"
"742","EC",24020,"SS","d",14,1,"1173","other","SOSS"
"743","EC",24020,"SS","c",15,1,"1083","other","SOSS"
"744","EC",24020,"SS","d",15,1,"795","other","SOSS"
"745","EC",24020,"SS","c",16,1,"650","other","SOSS"
"746","EC",24020,"SS","d",16,1,"841","other","SOSS"
"747","EC",24020,"SS","c",17,1,"1217","other","SOSS"
"748","EC",24020,"SS","d",17,1,"1112","other","SOSS"
"749","EC",24020,"SS","c",18,1,"1714","other","SOSS"
"750","EC",24020,"SS","d",18,1,"1382","other","SOSS"
"751","EC",24020,"SS","c",19,1,"1591","other","SOSS"
"752","EC",24020,"SS","d",19,1,"1509","other","SOSS"
"753","EC",24020,"SS","c",20,1,"1701","other","SOSS"
"754","EC",24020,"SS","d",20,1,"843","other","SOSS"
"755","EC",24021,"SO","c",11,1,"2038","other","SOSS"
"756","EC",24021,"SO","d",11,1,"1045","other","SOSS"
"757","EC",24021,"SO","c",12,1,"851","other","SOSS"
"758","EC",24021,"SO","d",12,1,"217","other","SOSS"
"759","EC",24021,"SO","c",13,0,"627","other","SOSS"
"760","EC",24021,"SO","d",13,0,"2019","other","SOSS"
"761","EC",24021,"SO","c",14,1,"747","other","SOSS"
"762","EC",24021,"SO","d",14,1,"763","other","SOSS"
"763","EC",24021,"SO","c",15,1,"834","other","SOSS"
"764","EC",24021,"SO","d",15,1,"725","other","SOSS"
"765","EC",24021,"SO","c",16,1,"1325","other","SOSS"
"766","EC",24021,"SO","d",16,1,"2103","other","SOSS"
"767","EC",24021,"SO","c",17,1,"783","other","SOSS"
"768","EC",24021,"SO","d",17,1,"1672","other","SOSS"
"769","EC",24021,"SO","c",18,1,"434","other","SOSS"
"770","EC",24021,"SO","d",18,1,"1324","other","SOSS"
"771","EC",24021,"SO","c",19,1,"1131","other","SOSS"
"772","EC",24021,"SO","d",19,1,"1395","other","SOSS"
"773","EC",24021,"SO","c",20,1,"1171","other","SOSS"
"774","EC",24021,"SO","d",20,1,"752","other","SOSS"
"775","EC",24021,"SS","c",11,1,"1501","other","SOSS"
"776","EC",24021,"SS","d",11,1,"607","other","SOSS"
"777","EC",24021,"SS","c",12,1,"1211","other","SOSS"
"778","EC",24021,"SS","d",12,1,"238","other","SOSS"
"779","EC",24021,"SS","c",13,1,"1559","other","SOSS"
"780","EC",24021,"SS","d",13,1,"721","other","SOSS"
"781","EC",24021,"SS","c",14,1,"1173","other","SOSS"
"782","EC",24021,"SS","d",14,1,"339","other","SOSS"
"783","EC",24021,"SS","c",15,1,"97","other","SOSS"
"784","EC",24021,"SS","d",15,1,"513","other","SOSS"
"785","EC",24021,"SS","c",16,1,"944","other","SOSS"
"786","EC",24021,"SS","d",16,1,"1365","other","SOSS"
"787","EC",24021,"SS","c",17,1,"1336","other","SOSS"
"788","EC",24021,"SS","d",17,1,"791","other","SOSS"
"789","EC",24021,"SS","c",18,1,"1424","other","SOSS"
"790","EC",24021,"SS","d",18,1,"1971","other","SOSS"
"791","EC",24021,"SS","c",19,1,"1277","other","SOSS"
"792","EC",24021,"SS","d",19,1,"1115","other","SOSS"
"793","EC",24021,"SS","c",20,1,"421","other","SOSS"
"794","EC",24021,"SS","d",20,1,"1344","other","SOSS"
"795","EC",24022,"SO","c",11,1,"1343","other","SOSS"
"796","EC",24022,"SO","d",11,1,"1094","other","SOSS"
"797","EC",24022,"SO","c",12,1,"754","other","SOSS"
"798","EC",24022,"SO","d",12,1,"1889","other","SOSS"
"799","EC",24022,"SO","c",13,1,"901","other","SOSS"
"800","EC",24022,"SO","d",13,1,"1181","other","SOSS"
"801","EC",24022,"SO","c",14,1,"530","other","SOSS"
"802","EC",24022,"SO","d",14,1,"803","other","SOSS"
"803","EC",24022,"SO","c",15,1,"1002","other","SOSS"
"804","EC",24022,"SO","d",15,1,"943","other","SOSS"
"805","EC",24022,"SO","c",16,1,"492","other","SOSS"
"806","EC",24022,"SO","d",16,1,"687","other","SOSS"
"807","EC",24022,"SO","c",17,1,"1185","other","SOSS"
"808","EC",24022,"SO","d",17,1,"1248","other","SOSS"
"809","EC",24022,"SO","c",18,1,"427","other","SOSS"
"810","EC",24022,"SO","d",18,1,"773","other","SOSS"
"811","EC",24022,"SO","c",19,1,"829","other","SOSS"
"812","EC",24022,"SO","d",19,1,"885","other","SOSS"
"813","EC",24022,"SO","c",20,1,"722","other","SOSS"
"814","EC",24022,"SO","d",20,1,"681","other","SOSS"
"815","EC",24022,"SS","c",11,1,"671","other","SOSS"
"816","EC",24022,"SS","d",11,1,"952","other","SOSS"
"817","EC",24022,"SS","c",12,1,"562","other","SOSS"
"818","EC",24022,"SS","d",12,1,"607","other","SOSS"
"819","EC",24022,"SS","c",13,1,"833","other","SOSS"
"820","EC",24022,"SS","d",13,1,"658","other","SOSS"
"821","EC",24022,"SS","c",14,1,"755","other","SOSS"
"822","EC",24022,"SS","d",14,1,"569","other","SOSS"
"823","EC",24022,"SS","c",15,1,"650","other","SOSS"
"824","EC",24022,"SS","d",15,1,"690","other","SOSS"
"825","EC",24022,"SS","c",16,1,"576","other","SOSS"
"826","EC",24022,"SS","d",16,1,"687","other","SOSS"
"827","EC",24022,"SS","c",17,1,"521","other","SOSS"
"828","EC",24022,"SS","d",17,1,"809","other","SOSS"
"829","EC",24022,"SS","c",18,1,"656","other","SOSS"
"830","EC",24022,"SS","d",18,1,"571","other","SOSS"
"831","EC",24022,"SS","c",19,1,"990","other","SOSS"
"832","EC",24022,"SS","d",19,1,"844","other","SOSS"
"833","EC",24022,"SS","c",20,1,"572","other","SOSS"
"834","EC",24022,"SS","d",20,1,"489","other","SOSS"
"835","EC",24023,"SO","c",11,1,"2311","other","SOSS"
"836","EC",24023,"SO","d",11,1,"2261","other","SOSS"
"837","EC",24023,"SO","c",12,1,"1853","other","SOSS"
"838","EC",24023,"SO","d",12,1,"1739","other","SOSS"
"839","EC",24023,"SO","c",13,1,"2253","other","SOSS"
"840","EC",24023,"SO","d",13,1,"1893","other","SOSS"
"841","EC",24023,"SO","c",14,1,"1765","other","SOSS"
"842","EC",24023,"SO","d",14,1,"1908","other","SOSS"
"843","EC",24023,"SO","c",15,1,"2347","other","SOSS"
"844","EC",24023,"SO","d",15,1,"3134","other","SOSS"
"845","EC",24023,"SO","c",16,1,"1127","other","SOSS"
"846","EC",24023,"SO","d",16,1,"1887","other","SOSS"
"847","EC",24023,"SO","c",17,1,"3217","other","SOSS"
"848","EC",24023,"SO","d",17,1,"3185","other","SOSS"
"849","EC",24023,"SO","c",18,1,"1261","other","SOSS"
"850","EC",24023,"SO","d",18,1,"1767","other","SOSS"
"851","EC",24023,"SO","c",19,1,"1709","other","SOSS"
"852","EC",24023,"SO","d",19,1,"2669","other","SOSS"
"853","EC",24023,"SO","c",20,1,"1253","other","SOSS"
"854","EC",24023,"SO","d",20,1,"2595","other","SOSS"
"855","EC",24023,"SS","c",12,1,"1869","other","SOSS"
"856","EC",24023,"SS","d",12,1,"2225","other","SOSS"
"857","EC",24023,"SS","c",13,1,"2265","other","SOSS"
"858","EC",24023,"SS","d",13,1,"1900","other","SOSS"
"859","EC",24023,"SS","c",14,1,"2319","other","SOSS"
"860","EC",24023,"SS","d",14,1,"1389","other","SOSS"
"861","EC",24023,"SS","c",15,1,"1099","other","SOSS"
"862","EC",24023,"SS","d",15,1,"1411","other","SOSS"
"863","EC",24023,"SS","c",16,1,"1539","other","SOSS"
"864","EC",24023,"SS","d",16,1,"2185","other","SOSS"
